Id,Source,Target,Type
4715,3,1,directed
4716,3,1,directed
4717,3,1,directed
4718,3,1,directed
4719,3,1,directed
4720,3,1,directed
4721,3,1,directed
4722,3,1,directed
4723,3,1,directed
4724,3,1,directed
4725,3,1,directed
4726,3,1,directed
4727,3,1,directed
4728,3,1,directed
4729,3,1,directed
4730,3,1,directed
4731,3,1,directed
4732,3,1,directed
4733,3,1,directed
4734,3,1,directed
4735,3,1,directed
4736,3,1,directed
4737,3,1,directed
4738,3,1,directed
4739,3,1,directed
4740,3,1,directed
4741,3,1,directed
4742,3,1,directed
4743,3,1,directed
4744,3,1,directed
4745,3,1,directed
4746,3,1,directed
4747,3,1,directed
4748,3,1,directed
4749,3,1,directed
4750,3,1,directed
4751,3,1,directed
4752,3,1,directed
4753,3,1,directed
4754,3,1,directed
4755,3,1,directed
4756,3,1,directed
4757,3,1,directed
4758,3,1,directed
4759,3,1,directed
4760,3,1,directed
4761,3,1,directed
4762,3,1,directed
4763,3,1,directed
4764,3,1,directed
4765,3,1,directed
4766,3,1,directed
4767,3,1,directed
4768,3,1,directed
4769,3,1,directed
4770,3,1,directed
4771,3,1,directed
4772,3,1,directed
4773,3,1,directed
4774,3,1,directed
4775,3,1,directed
4776,3,1,directed
4777,3,1,directed
4778,3,1,directed
4779,3,1,directed
4780,3,1,directed
4781,3,1,directed
4782,3,1,directed
4783,3,1,directed
4784,3,1,directed
4785,3,1,directed
4786,3,1,directed
4787,3,1,directed
4788,3,1,directed
4789,3,1,directed
4790,3,1,directed
4791,3,1,directed
4792,3,1,directed
4793,3,1,directed
4794,3,1,directed
4795,3,1,directed
4796,3,1,directed
4797,3,1,directed
4798,3,1,directed
4799,3,1,directed
4800,3,1,directed
4801,3,1,directed
4802,3,1,directed
4803,3,1,directed
4804,3,1,directed
4805,3,1,directed
4806,3,1,directed
4807,3,1,directed
4808,3,1,directed
4809,3,1,directed
4810,3,1,directed
4811,3,1,directed
4812,3,1,directed
4813,3,1,directed
4814,3,1,directed
4815,3,1,directed
4816,3,1,directed
4817,3,1,directed
4818,3,1,directed
4819,3,1,directed
4820,3,1,directed
4821,3,1,directed
4822,3,1,directed
4823,3,1,directed
4824,3,1,directed
4825,3,1,directed
4826,3,1,directed
4827,3,1,directed
4828,3,1,directed
4829,3,1,directed
4830,3,1,directed
4831,3,1,directed
4832,3,1,directed
4833,3,1,directed
4834,3,1,directed
4835,3,1,directed
4836,3,1,directed
4837,3,1,directed
4838,3,1,directed
4839,3,1,directed
4840,3,1,directed
4841,3,1,directed
4842,3,1,directed
4843,3,1,directed
4844,3,1,directed
4845,3,1,directed
4846,3,1,directed
4847,3,1,directed
4848,3,1,directed
4849,3,1,directed
4850,3,1,directed
4851,3,1,directed
4852,3,1,directed
4853,3,1,directed
4854,3,1,directed
4855,3,1,directed
4856,3,1,directed
4857,3,1,directed
4858,3,1,directed
4859,3,1,directed
4860,3,1,directed
4861,3,1,directed
4862,3,1,directed
4863,3,1,directed
4864,3,1,directed
4865,3,1,directed
4866,3,1,directed
4867,3,1,directed
4868,3,1,directed
4869,3,1,directed
4870,3,1,directed
4871,3,1,directed
4872,3,1,directed
4873,3,1,directed
4874,3,1,directed
4875,3,1,directed
4876,3,1,directed
4877,3,1,directed
4878,3,1,directed
4879,3,1,directed
4880,3,1,directed
4881,3,1,directed
4882,3,1,directed
4883,3,1,directed
4884,3,1,directed
4885,3,1,directed
4886,3,1,directed
4887,3,1,directed
4888,3,1,directed
4889,3,1,directed
4890,3,1,directed
4891,3,1,directed
4892,3,1,directed
4893,3,1,directed
4894,3,1,directed
4895,3,1,directed
4896,3,1,directed
4897,3,1,directed
4898,3,1,directed
4899,3,1,directed
4900,3,1,directed
4901,3,1,directed
4902,3,1,directed
4903,3,1,directed
4904,3,1,directed
4905,3,1,directed
4906,3,1,directed
4907,3,1,directed
4908,3,1,directed
4909,3,1,directed
4910,3,1,directed
4911,3,1,directed
4912,3,1,directed
4913,3,1,directed
4914,3,1,directed
4915,3,1,directed
4916,3,1,directed
4917,3,1,directed
4918,3,1,directed
4919,3,1,directed
4920,3,1,directed
4921,3,1,directed
4922,3,1,directed
4923,3,1,directed
4924,3,1,directed
4925,3,1,directed
4926,3,1,directed
4927,3,1,directed
4928,3,1,directed
4929,3,1,directed
4930,3,1,directed
4931,3,1,directed
4932,3,1,directed
4933,3,1,directed
4934,3,1,directed
4935,3,1,directed
4936,3,1,directed
4937,3,1,directed
4938,3,1,directed
4939,3,1,directed
4940,3,1,directed
4941,3,1,directed
4942,3,1,directed
4943,3,1,directed
4944,3,1,directed
4945,3,1,directed
4946,3,1,directed
4947,3,1,directed
4948,3,1,directed
4949,3,1,directed
4950,3,1,directed
4951,3,1,directed
4952,3,1,directed
4953,3,1,directed
4954,3,1,directed
4955,3,1,directed
4956,3,1,directed
4957,3,1,directed
4958,3,1,directed
4959,3,1,directed
4960,3,1,directed
4961,3,1,directed
4962,3,1,directed
4963,3,1,directed
4964,3,1,directed
4965,3,1,directed
4966,3,1,directed
4967,3,1,directed
4968,3,1,directed
4969,3,1,directed
4970,3,1,directed
4971,3,1,directed
4972,3,1,directed
4973,3,1,directed
4974,3,1,directed
4975,3,1,directed
4976,3,1,directed
4977,3,1,directed
4978,3,1,directed
4979,3,1,directed
4980,3,1,directed
4981,3,1,directed
4982,3,1,directed
4983,3,1,directed
4984,3,1,directed
4985,3,1,directed
4986,3,1,directed
4987,3,1,directed
4988,3,1,directed
4989,3,1,directed
4990,3,1,directed
4991,3,1,directed
4992,3,1,directed
4993,3,1,directed
4994,3,1,directed
4995,3,1,directed
4996,3,1,directed
4997,3,1,directed
4998,3,1,directed
4999,3,1,directed
5000,3,1,directed
5001,3,1,directed
5002,3,1,directed
5003,3,1,directed
5004,3,1,directed
5005,3,1,directed
5006,3,1,directed
5007,3,1,directed
5008,3,1,directed
5009,3,1,directed
5010,3,1,directed
5011,3,1,directed
5012,3,1,directed
5013,3,1,directed
5014,3,1,directed
5015,3,1,directed
5016,3,1,directed
5017,3,1,directed
5018,3,1,directed
5019,3,1,directed
5020,3,1,directed
5021,3,1,directed
5022,3,1,directed
5023,3,1,directed
5024,3,1,directed
5025,3,1,directed
5026,3,1,directed
5027,3,1,directed
5028,3,1,directed
5029,3,1,directed
5030,3,1,directed
5031,3,1,directed
5032,3,1,directed
5033,3,1,directed
5034,3,1,directed
5035,3,1,directed
5036,3,1,directed
5037,3,1,directed
5038,3,1,directed
5039,3,1,directed
5040,3,1,directed
5041,3,1,directed
5042,3,1,directed
5043,3,1,directed
5044,3,1,directed
5045,3,1,directed
5046,3,1,directed
5047,3,1,directed
5048,3,1,directed
5049,3,1,directed
5050,3,1,directed
5051,3,1,directed
5052,3,1,directed
5053,3,1,directed
5054,3,1,directed
5055,3,1,directed
5056,3,1,directed
5057,3,1,directed
5058,3,1,directed
5059,3,1,directed
5060,3,1,directed
5061,3,1,directed
5062,3,1,directed
5063,3,1,directed
5064,3,1,directed
5065,3,1,directed
5066,3,1,directed
5067,3,1,directed
5068,3,1,directed
5069,3,1,directed
5070,3,1,directed
5071,3,1,directed
5072,3,1,directed
5073,3,1,directed
5074,3,1,directed
5075,3,1,directed
5076,3,1,directed
5077,3,1,directed
5078,3,1,directed
5079,3,1,directed
5080,3,1,directed
5081,3,1,directed
5082,3,1,directed
5083,3,1,directed
5084,3,1,directed
5085,3,1,directed
5086,3,1,directed
5087,3,1,directed
5088,3,1,directed
5089,3,1,directed
5090,3,1,directed
5091,3,1,directed
5092,3,1,directed
5093,3,1,directed
5094,3,1,directed
5095,3,1,directed
5096,3,1,directed
5097,3,1,directed
5098,3,1,directed
5099,3,1,directed
5100,3,1,directed
5101,3,1,directed
5102,3,1,directed
5103,3,1,directed
5104,3,1,directed
5105,3,1,directed
5106,3,1,directed
5107,3,1,directed
5108,3,1,directed
5109,3,1,directed
5110,3,1,directed
5111,3,1,directed
5112,3,1,directed
5113,3,1,directed
5114,3,1,directed
5115,3,1,directed
5116,3,1,directed
5117,3,1,directed
5118,3,1,directed
5119,3,1,directed
5120,3,1,directed
5121,3,1,directed
5122,3,1,directed
5123,3,1,directed
5124,3,1,directed
5125,3,1,directed
5126,3,1,directed
5127,3,1,directed
5128,3,1,directed
5129,3,1,directed
5130,3,1,directed
5131,3,1,directed
5132,3,1,directed
5133,3,1,directed
5134,3,1,directed
5135,3,1,directed
5136,3,1,directed
5137,3,1,directed
5138,3,1,directed
5139,3,1,directed
5140,3,1,directed
5141,3,1,directed
5142,3,1,directed
5143,3,1,directed
5144,3,1,directed
5145,3,1,directed
5146,3,1,directed
5147,3,1,directed
5148,3,1,directed
5149,4,1,directed
5150,4,1,directed
5151,4,1,directed
5152,4,1,directed
5153,4,1,directed
5154,4,1,directed
5155,5,1,directed
5156,5,1,directed
5157,5,1,directed
5158,5,1,directed
5159,5,1,directed
5160,5,1,directed
5161,5,1,directed
5162,5,1,directed
5163,5,1,directed
5164,5,1,directed
5165,5,1,directed
5166,5,1,directed
5167,5,1,directed
5168,5,1,directed
5169,5,1,directed
5170,5,1,directed
5171,5,1,directed
5172,5,1,directed
5173,5,1,directed
5174,5,1,directed
5175,5,1,directed
5176,5,1,directed
5177,5,1,directed
5178,5,1,directed
5179,5,1,directed
5180,5,1,directed
5181,5,1,directed
5182,5,1,directed
5183,5,1,directed
5184,5,1,directed
5185,5,1,directed
5186,5,1,directed
5187,5,1,directed
5188,5,1,directed
5189,5,1,directed
5190,5,1,directed
5191,5,1,directed
5192,5,1,directed
5193,5,1,directed
5194,5,1,directed
5195,5,1,directed
5196,5,1,directed
5197,5,1,directed
5198,5,1,directed
5199,5,1,directed
5200,5,1,directed
5201,5,1,directed
5202,5,1,directed
5203,5,1,directed
5204,5,1,directed
5205,5,1,directed
5206,5,1,directed
5207,5,1,directed
5208,5,1,directed
5209,5,1,directed
5210,5,1,directed
5211,5,1,directed
5212,5,1,directed
5213,5,1,directed
5214,5,1,directed
5215,5,1,directed
5216,5,1,directed
5217,5,1,directed
5218,5,1,directed
5219,5,1,directed
5220,5,1,directed
5221,5,1,directed
5222,5,1,directed
5223,5,1,directed
5224,5,1,directed
5225,5,1,directed
5226,5,1,directed
5227,5,1,directed
5228,5,1,directed
5229,5,1,directed
5230,5,1,directed
5231,5,1,directed
5232,5,1,directed
5233,5,1,directed
5234,5,1,directed
5235,5,1,directed
5236,5,1,directed
5237,5,1,directed
5238,5,1,directed
5239,5,1,directed
5240,5,1,directed
5241,5,1,directed
5242,5,1,directed
5243,5,1,directed
5244,5,1,directed
5245,5,1,directed
5246,5,1,directed
5247,5,1,directed
5248,5,1,directed
5249,5,1,directed
5250,5,1,directed
5251,5,1,directed
5252,5,1,directed
5253,5,1,directed
5254,5,1,directed
5255,5,1,directed
5256,5,1,directed
5257,5,1,directed
5258,5,1,directed
5259,5,1,directed
5260,5,1,directed
5261,5,1,directed
5262,5,1,directed
5263,5,1,directed
5264,5,1,directed
5265,5,1,directed
5266,5,1,directed
5267,5,1,directed
5268,5,1,directed
5269,5,1,directed
5270,5,1,directed
5271,5,1,directed
5272,5,1,directed
5273,5,1,directed
5274,5,1,directed
5275,5,1,directed
5276,5,1,directed
5277,5,1,directed
5278,5,1,directed
5279,5,1,directed
5280,5,1,directed
5281,5,1,directed
5282,5,1,directed
5283,5,1,directed
5284,5,1,directed
5285,5,1,directed
5286,5,1,directed
5287,5,1,directed
5288,5,1,directed
5289,5,1,directed
5290,5,1,directed
5291,5,1,directed
5292,5,1,directed
5293,5,1,directed
5294,5,1,directed
5295,5,1,directed
5296,5,1,directed
5297,5,1,directed
5298,5,1,directed
5299,5,1,directed
5300,5,1,directed
5301,5,1,directed
5302,5,1,directed
5303,5,1,directed
5304,5,1,directed
5305,5,1,directed
5306,5,1,directed
5307,5,1,directed
5308,5,1,directed
5309,5,1,directed
5310,5,1,directed
5311,5,1,directed
5312,5,1,directed
5313,5,1,directed
5314,5,1,directed
5315,5,1,directed
5316,5,1,directed
5317,5,1,directed
5318,5,1,directed
5319,5,1,directed
5320,5,1,directed
5321,5,1,directed
5322,5,1,directed
5323,5,1,directed
5324,5,1,directed
5325,5,1,directed
5326,5,1,directed
5327,5,1,directed
5328,5,1,directed
5329,5,1,directed
5330,5,1,directed
5331,5,1,directed
5332,5,1,directed
5333,5,1,directed
5334,5,1,directed
5335,5,1,directed
5336,5,1,directed
5337,5,1,directed
5338,5,1,directed
5339,5,1,directed
5340,5,1,directed
5341,5,1,directed
5342,5,1,directed
5343,5,1,directed
5344,5,1,directed
5345,5,1,directed
5346,5,1,directed
5347,5,1,directed
5348,5,1,directed
5349,5,1,directed
5350,5,1,directed
5351,5,1,directed
5352,5,1,directed
5353,5,1,directed
5354,5,1,directed
5355,5,1,directed
5356,5,1,directed
5357,5,1,directed
5358,5,1,directed
5359,5,1,directed
5360,5,1,directed
5361,5,1,directed
5362,5,1,directed
5363,5,1,directed
5364,5,1,directed
5365,5,1,directed
5366,5,1,directed
5367,5,1,directed
5368,5,1,directed
5369,5,1,directed
5370,5,1,directed
5371,5,1,directed
5372,5,1,directed
5373,5,1,directed
5374,5,1,directed
5375,5,1,directed
5376,5,1,directed
5377,5,1,directed
5378,5,1,directed
5379,5,1,directed
5380,5,1,directed
5381,5,1,directed
5382,5,1,directed
5383,5,1,directed
5384,5,1,directed
5385,5,1,directed
5386,5,1,directed
5387,5,1,directed
5388,5,1,directed
5389,5,1,directed
5390,5,1,directed
5391,5,1,directed
5392,5,1,directed
5393,5,1,directed
5394,5,1,directed
5395,5,1,directed
5396,5,1,directed
5397,5,1,directed
5398,5,1,directed
5399,5,1,directed
5400,5,1,directed
5401,5,1,directed
5402,5,1,directed
5403,5,1,directed
5404,5,1,directed
5405,5,1,directed
5406,5,1,directed
5407,5,1,directed
5408,5,1,directed
5409,5,1,directed
5410,5,1,directed
5411,5,1,directed
5412,5,1,directed
5413,5,1,directed
5414,5,1,directed
5415,5,1,directed
5416,5,1,directed
5417,5,1,directed
5418,5,1,directed
5419,5,1,directed
5420,5,1,directed
5421,5,1,directed
5422,5,1,directed
5423,5,1,directed
5424,5,1,directed
5425,5,1,directed
5426,5,1,directed
5427,5,1,directed
5428,5,1,directed
5429,5,1,directed
5430,5,1,directed
5431,5,1,directed
5432,5,1,directed
5433,5,1,directed
5434,5,1,directed
5435,5,1,directed
5436,5,1,directed
5437,5,1,directed
5438,5,1,directed
5439,5,1,directed
5440,5,1,directed
5441,5,1,directed
5442,5,1,directed
5443,5,1,directed
5444,5,1,directed
5445,5,1,directed
5446,5,1,directed
5447,5,1,directed
5448,5,1,directed
5449,5,1,directed
5450,5,1,directed
5451,5,1,directed
5452,5,1,directed
5453,5,1,directed
5454,5,1,directed
5455,5,1,directed
5456,5,1,directed
5457,5,1,directed
5458,5,1,directed
5459,5,1,directed
5460,5,1,directed
5461,5,1,directed
5462,5,1,directed
5463,5,1,directed
5464,5,1,directed
5465,5,1,directed
5466,5,1,directed
5467,5,1,directed
5468,5,1,directed
5469,5,1,directed
5470,5,1,directed
5471,5,1,directed
5472,5,1,directed
5473,5,1,directed
5474,5,1,directed
5475,5,1,directed
5476,5,1,directed
5477,5,1,directed
5478,5,1,directed
5479,5,1,directed
5480,5,1,directed
5481,5,1,directed
5482,5,1,directed
5483,5,1,directed
5484,5,1,directed
5485,5,1,directed
5486,5,1,directed
5487,5,1,directed
5488,5,1,directed
5489,5,1,directed
5490,5,1,directed
5491,5,1,directed
5492,5,1,directed
5493,5,1,directed
5494,5,1,directed
5495,5,1,directed
5496,5,1,directed
5497,5,1,directed
5498,5,1,directed
5499,5,1,directed
5500,5,1,directed
5501,5,1,directed
5502,5,1,directed
5503,5,1,directed
5504,5,1,directed
5505,5,1,directed
5506,5,1,directed
5507,5,1,directed
5508,5,1,directed
5509,5,1,directed
5510,5,1,directed
5511,5,1,directed
5512,5,1,directed
5513,5,1,directed
5514,5,1,directed
5515,5,1,directed
5516,5,1,directed
5517,5,1,directed
5518,5,1,directed
5519,5,1,directed
5520,5,1,directed
5521,5,1,directed
5522,5,1,directed
5523,5,1,directed
5524,5,1,directed
5525,5,1,directed
5526,5,1,directed
5527,5,1,directed
5528,5,1,directed
5529,5,1,directed
5530,5,1,directed
5531,5,1,directed
5532,5,1,directed
5533,5,1,directed
5534,5,1,directed
5535,5,1,directed
5536,5,1,directed
5537,5,1,directed
5538,5,1,directed
5539,5,1,directed
5540,5,1,directed
5541,5,1,directed
5542,5,1,directed
5543,5,1,directed
5544,5,1,directed
5545,5,1,directed
5546,5,1,directed
5547,5,1,directed
5548,5,1,directed
5549,5,1,directed
5550,5,1,directed
5551,5,1,directed
5552,5,1,directed
5553,5,1,directed
5554,5,1,directed
5555,5,1,directed
5556,5,1,directed
5557,5,1,directed
5558,5,1,directed
5559,5,1,directed
5560,5,1,directed
5561,5,1,directed
5562,5,1,directed
5563,5,1,directed
5564,5,1,directed
5565,5,1,directed
5566,5,1,directed
5567,5,1,directed
5568,5,1,directed
5569,5,1,directed
5570,5,1,directed
5571,5,1,directed
5572,5,1,directed
5573,5,1,directed
5574,5,1,directed
5575,5,1,directed
5576,5,1,directed
5577,5,1,directed
5578,5,1,directed
5579,5,1,directed
5580,5,1,directed
5581,5,1,directed
5582,5,1,directed
5583,5,1,directed
5584,5,1,directed
5585,5,1,directed
5586,5,1,directed
5587,5,1,directed
5588,5,1,directed
5589,5,1,directed
5590,5,1,directed
5591,5,1,directed
5592,5,1,directed
5593,5,1,directed
5594,5,1,directed
5595,5,1,directed
5596,5,1,directed
5597,5,1,directed
5598,5,1,directed
5599,5,1,directed
5600,5,1,directed
5601,5,1,directed
5602,5,1,directed
5603,5,1,directed
5604,5,1,directed
5605,5,1,directed
5606,5,1,directed
5607,5,1,directed
5608,5,1,directed
5609,5,1,directed
5610,5,1,directed
5611,5,1,directed
5612,5,1,directed
5613,5,1,directed
5614,5,1,directed
5615,5,1,directed
5616,5,1,directed
5617,5,1,directed
5618,5,1,directed
5619,5,1,directed
5620,5,1,directed
5621,5,1,directed
5622,5,1,directed
5623,5,1,directed
5624,5,1,directed
5625,5,1,directed
5626,5,1,directed
5627,5,1,directed
5628,5,1,directed
5629,5,1,directed
5630,5,1,directed
5631,5,1,directed
5632,5,1,directed
5633,5,1,directed
5634,5,1,directed
5635,5,1,directed
5636,5,1,directed
5637,5,1,directed
5638,5,1,directed
5639,5,1,directed
